id_gestion,gestor_id,gestor,tipo_gestor,mes,fecha_gestion,id_deudor,documento,segmento,producto,departamento,tramo_mora,canal,usa_kobra,calidad_gestion,sentimiento_cliente,emocion_dominante,tecnicas_usadas,resultado,fecha_compromiso,fecha_pago,monto_gestionado,monto_acordado,cuotas,descuento,recupero,notas
GE-0003724,IA01,Gestor IA01,IA,2026-02,2026-02-16,KB-107317,,Retail,Tarjeta de crédito,Paysandú,61-90,WhatsApp,True,80.3,-0.028,ansiedad,4,Promesa,2026-02-21,,43010.0,43010.0,5,0.0,16047.0,Arreglo de pago acordado; enviar comprobante.
GE-0003725,IA01,Gestor IA01,IA,2026-02,2026-02-13,KB-111054,,Corporativo,Financiación retail,Canelones,91-180,WhatsApp,True,86.3,0.015,dificultad_economica,3,Sin acuerdo,,,249620.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003726,IA01,Gestor IA01,IA,2026-02,2026-02-09,KB-110546,,Retail,Cuenta corriente,Montevideo,31-60,Llamada,True,88.7,0.44,objecion,4,Promesa,2026-02-14,,8300.0,6640.0,5,0.2,3482.0,Arreglo de pago acordado; enviar comprobante.
GE-0003727,IA02,Gestor IA02,IA,2026-02,2026-02-03,KB-107707,,Pyme,Financiación retail,San José,180+,Llamada,True,80.6,-0.332,dificultad_economica,5,Informado,,,162350.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0003728,IA02,Gestor IA02,IA,2026-02,2026-02-27,KB-102769,,Retail,Microcrédito,Durazno,1-30,WhatsApp,True,76.1,0.435,intencion_pago,5,Pago,,2026-02-27,82570.0,66056.0,1,0.2,76086.0,Abonó el total de la deuda.
GE-0003729,IA02,Gestor IA02,IA,2026-02,2026-02-13,KB-105493,,Retail,Crédito automotor,Montevideo,61-90,WhatsApp,True,78.0,-0.196,frustracion,4,Pago,,2026-02-13,18880.0,15104.0,1,0.2,18264.0,Abonó el total de la deuda.
GE-0003730,IA02,Gestor IA02,IA,2026-02,2026-02-10,KB-104611,,Retail,Financiación retail,Canelones,91-180,WhatsApp,True,79.3,-0.238,frustracion,5,Sin acuerdo,,,56470.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003731,IA02,Gestor IA02,IA,2026-02,2026-02-13,KB-100283,,Retail,Préstamo personal,Montevideo,61-90,WhatsApp,True,85.7,0.142,neutro,3,Sin acuerdo,,,66220.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003732,IA02,Gestor IA02,IA,2026-02,2026-02-05,KB-104883,,Retail,Microcrédito,Durazno,1-30,WhatsApp,True,88.2,0.062,objecion,5,Promesa,2026-02-10,,154750.0,147012.0,3,0.05,83128.0,Arreglo de pago acordado; enviar comprobante.
GE-0003733,IA02,Gestor IA02,IA,2026-02,2026-02-26,KB-107902,,Retail,Crédito automotor,Montevideo,91-180,Llamada,True,95.0,-0.172,dificultad_economica,5,Pago,,2026-02-26,69210.0,65750.0,1,0.05,53962.0,Abonó el total de la deuda.
GE-0003734,IA02,Gestor IA02,IA,2026-02,2026-02-02,KB-108506,,Retail,Préstamo personal,Canelones,1-30,Llamada,True,80.1,0.7,intencion_pago,4,Pago,,2026-02-02,97310.0,97310.0,1,0.0,61950.0,Abonó el total de la deuda.
GE-0003735,IA02,Gestor IA02,IA,2026-02,2026-02-07,KB-111089,,Corporativo,Préstamo personal,Paysandú,61-90,WhatsApp,True,83.1,-0.017,objecion,3,Promesa,2026-02-12,,141600.0,141600.0,2,0.0,46821.0,Arreglo de pago acordado; enviar comprobante.
GE-0003736,IA02,Gestor IA02,IA,2026-02,2026-02-06,KB-107686,,Retail,Microcrédito,Montevideo,91-180,WhatsApp,True,79.4,-0.067,dificultad_economica,3,Promesa,2026-02-11,,143470.0,136296.0,5,0.05,69856.0,Arreglo de pago acordado; enviar comprobante.
GE-0003737,IA02,Gestor IA02,IA,2026-02,2026-02-26,KB-110727,,Retail,Financiación retail,Salto,1-30,Llamada,True,82.6,0.689,intencion_pago,6,Promesa,2026-02-28,,15900.0,15900.0,6,0.0,9011.0,Arreglo de pago acordado; enviar comprobante.
GE-0003738,IA02,Gestor IA02,IA,2026-02,2026-02-13,KB-108420,,Retail,Financiación retail,Artigas,61-90,WhatsApp,True,81.5,-0.373,enojo,4,Promesa,2026-02-18,,40840.0,40840.0,4,0.0,17132.0,Arreglo de pago acordado; enviar comprobante.
GE-0003739,IA02,Gestor IA02,IA,2026-02,2026-02-21,KB-108445,,Pyme,Tarjeta de crédito,Montevideo,31-60,WhatsApp,True,83.6,0.057,neutro,5,Promesa,2026-02-26,,26160.0,23544.0,5,0.1,14818.0,Arreglo de pago acordado; enviar comprobante.
GE-0003740,IA02,Gestor IA02,IA,2026-02,2026-02-13,KB-100583,,Retail,Microcrédito,Canelones,180+,WhatsApp,True,80.5,-0.261,dificultad_economica,4,Sin acuerdo,,,35590.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003741,IA02,Gestor IA02,IA,2026-02,2026-02-21,KB-111831,,Retail,Crédito automotor,Canelones,91-180,Llamada,True,85.4,-0.388,frustracion,3,No contactado,,,81570.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0003742,IA02,Gestor IA02,IA,2026-02,2026-02-03,KB-102125,,Retail,Préstamo personal,Montevideo,91-180,WhatsApp,True,86.1,-0.007,objecion,3,No contactado,,,7440.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0003743,IA02,Gestor IA02,IA,2026-02,2026-02-02,KB-111769,,Retail,Tarjeta de crédito,Durazno,31-60,Llamada,True,88.0,0.429,intencion_pago,6,Promesa,2026-02-07,,14030.0,14030.0,5,0.0,7929.0,Arreglo de pago acordado; enviar comprobante.
GE-0003744,IA02,Gestor IA02,IA,2026-02,2026-02-16,KB-104634,,Retail,Tarjeta de crédito,Canelones,1-30,Llamada,True,85.9,-0.237,frustracion,6,Promesa,2026-02-21,,22470.0,22470.0,1,0.0,11696.0,Arreglo de pago acordado; enviar comprobante.
GE-0003745,IA02,Gestor IA02,IA,2026-02,2026-02-03,KB-109722,,Corporativo,Microcrédito,Maldonado,180+,WhatsApp,True,80.4,-0.445,enojo,3,Número erróneo,,,332540.0,0.0,0,0.0,0.0,Teléfono incorrecto; actualizar dato.
GE-0003746,IA02,Gestor IA02,IA,2026-02,2026-02-03,KB-103287,,Retail,Tarjeta de crédito,Montevideo,91-180,WhatsApp,True,84.5,-0.112,frustracion,3,Pago,,2026-02-03,14730.0,13994.0,1,0.05,9413.0,Abonó el total de la deuda.
GE-0003747,IA02,Gestor IA02,IA,2026-02,2026-02-16,KB-103807,,Pyme,Financiación retail,Montevideo,91-180,Llamada,True,78.2,-0.305,enojo,2,No contactado,,,87050.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0003748,IA02,Gestor IA02,IA,2026-02,2026-02-26,KB-108775,,Retail,Financiación retail,Montevideo,91-180,Llamada,True,82.8,0.198,objecion,4,Promesa,2026-02-28,,5450.0,5178.0,4,0.05,3242.0,Arreglo de pago acordado; enviar comprobante.
GE-0003749,IA02,Gestor IA02,IA,2026-02,2026-02-06,KB-110773,,Pyme,Microcrédito,Montevideo,180+,Llamada,True,85.1,-0.786,enojo,5,Pago,,2026-02-06,25480.0,25480.0,1,0.0,18482.0,Abonó el total de la deuda.
GE-0003750,IA02,Gestor IA02,IA,2026-02,2026-02-24,KB-109472,,Retail,Financiación retail,Montevideo,91-180,Llamada,True,87.3,-0.16,frustracion,3,Promesa,2026-02-28,,33520.0,33520.0,4,0.0,11988.0,Arreglo de pago acordado; enviar comprobante.
GE-0003751,IA02,Gestor IA02,IA,2026-02,2026-02-26,KB-103771,,Retail,Préstamo personal,Maldonado,1-30,Llamada,True,80.8,-0.164,ansiedad,4,Pago,,2026-02-26,10780.0,10780.0,1,0.0,9464.0,Abonó el total de la deuda.
GE-0003752,IA02,Gestor IA02,IA,2026-02,2026-02-04,KB-100648,,Retail,Préstamo personal,Canelones,91-180,WhatsApp,True,84.3,-0.191,dificultad_economica,4,Promesa,2026-02-09,,43380.0,43380.0,4,0.0,18437.0,Arreglo de pago acordado; enviar comprobante.
GE-0003753,IA02,Gestor IA02,IA,2026-02,2026-02-04,KB-108681,,Retail,Tarjeta de crédito,Montevideo,31-60,Llamada,True,87.9,-0.042,ansiedad,6,Pago,,2026-02-04,32680.0,32680.0,1,0.0,24394.0,Abonó el total de la deuda.
GE-0003754,IA02,Gestor IA02,IA,2026-02,2026-02-11,KB-109756,,Retail,Cuenta corriente,Montevideo,1-30,Llamada,True,80.4,0.221,neutro,4,Pago,,2026-02-11,9640.0,9640.0,1,0.0,8601.0,Abonó el total de la deuda.
GE-0003755,IA02,Gestor IA02,IA,2026-02,2026-02-17,KB-110024,,Corporativo,Tarjeta de crédito,Rivera,180+,WhatsApp,True,76.4,-0.168,ansiedad,4,Informado,,,644840.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0003756,IA02,Gestor IA02,IA,2026-02,2026-02-28,KB-103170,,Pyme,Crédito automotor,Maldonado,1-30,WhatsApp,True,79.0,0.734,intencion_pago,4,Pago,,2026-02-28,333010.0,299709.0,1,0.1,258651.0,Abonó el total de la deuda.
GE-0003757,IA02,Gestor IA02,IA,2026-02,2026-02-16,KB-105160,,Retail,Cuenta corriente,Rivera,61-90,Llamada,True,85.6,-0.144,objecion,5,Pago,,2026-02-16,32000.0,32000.0,1,0.0,31465.0,Abonó el total de la deuda.
GE-0003758,IA02,Gestor IA02,IA,2026-02,2026-02-19,KB-101338,,Retail,Tarjeta de crédito,Montevideo,91-180,Llamada,True,82.8,-0.228,dificultad_economica,5,Pago,,2026-02-19,16070.0,16070.0,1,0.0,14025.0,Abonó el total de la deuda.
GE-0003759,IA02,Gestor IA02,IA,2026-02,2026-02-03,KB-107112,,Retail,Crédito automotor,Paysandú,1-30,WhatsApp,True,82.4,-0.045,neutro,4,Promesa,2026-02-08,,59480.0,56506.0,6,0.05,31869.0,Arreglo de pago acordado; enviar comprobante.
GE-0003760,IA02,Gestor IA02,IA,2026-02,2026-02-02,KB-109411,,Retail,Tarjeta de crédito,Rivera,1-30,Llamada,True,85.3,0.508,intencion_pago,5,Sin acuerdo,,,14510.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003761,IA02,Gestor IA02,IA,2026-02,2026-02-26,KB-101054,,Corporativo,Tarjeta de crédito,Canelones,31-60,WhatsApp,True,88.6,-0.243,frustracion,5,Fallecido,,,1358570.0,0.0,0,0.0,0.0,Titular fallecido; derivar a legales.
GE-0003762,IA02,Gestor IA02,IA,2026-02,2026-02-05,KB-109290,,Corporativo,Préstamo personal,San José,31-60,Llamada,True,92.1,0.857,intencion_pago,4,Pago,,2026-02-05,234190.0,187352.0,1,0.2,167112.0,Abonó el total de la deuda.
GE-0003763,IA02,Gestor IA02,IA,2026-02,2026-02-11,KB-100377,,Retail,Financiación retail,Montevideo,91-180,Llamada,True,88.7,-0.22,dificultad_economica,3,Pago,,2026-02-11,27280.0,24552.0,1,0.1,18727.0,Abonó el total de la deuda.
GE-0003764,IA02,Gestor IA02,IA,2026-02,2026-02-09,KB-107669,,Pyme,Microcrédito,Montevideo,31-60,WhatsApp,True,92.2,0.58,intencion_pago,6,Promesa,2026-02-14,,50790.0,50790.0,2,0.0,22734.0,Arreglo de pago acordado; enviar comprobante.
GE-0003765,IA02,Gestor IA02,IA,2026-02,2026-02-05,KB-100230,,Retail,Financiación retail,Río Negro,31-60,Llamada,True,79.1,-0.128,ansiedad,4,Pago,,2026-02-05,25660.0,25660.0,1,0.0,18203.0,Abonó el total de la deuda.
GE-0003766,IA02,Gestor IA02,IA,2026-02,2026-02-14,KB-104152,,Retail,Tarjeta de crédito,Montevideo,31-60,Llamada,True,81.3,-0.16,ansiedad,3,Pago,,2026-02-14,6850.0,5480.0,1,0.2,5283.0,Abonó el total de la deuda.
GE-0003767,IA02,Gestor IA02,IA,2026-02,2026-02-12,KB-107300,,Retail,Préstamo personal,Maldonado,1-30,WhatsApp,True,87.1,0.282,neutro,4,Promesa,2026-02-17,,13790.0,13790.0,5,0.0,8175.0,Arreglo de pago acordado; enviar comprobante.
GE-0003768,IA02,Gestor IA02,IA,2026-02,2026-02-26,KB-105416,,Retail,Cuenta corriente,Canelones,61-90,WhatsApp,True,85.1,-0.007,dificultad_economica,4,Promesa,2026-02-28,,9390.0,9390.0,2,0.0,4924.0,Arreglo de pago acordado; enviar comprobante.
GE-0003769,IA02,Gestor IA02,IA,2026-02,2026-02-18,KB-109269,,Pyme,Financiación retail,Maldonado,61-90,WhatsApp,True,87.4,-0.663,enojo,2,Pago,,2026-02-18,89090.0,89090.0,1,0.0,61602.0,Abonó el total de la deuda.
GE-0003770,IA02,Gestor IA02,IA,2026-02,2026-02-23,KB-108170,,Pyme,Cuenta corriente,Montevideo,1-30,Llamada,True,85.4,0.629,intencion_pago,3,Pago,,2026-02-23,205970.0,205970.0,1,0.0,185682.0,Abonó el total de la deuda.
GE-0003771,IA02,Gestor IA02,IA,2026-02,2026-02-06,KB-105492,,Retail,Tarjeta de crédito,Treinta y Tres,61-90,WhatsApp,True,82.5,-0.325,ansiedad,2,Promesa,2026-02-11,,37640.0,33876.0,5,0.1,18593.0,Arreglo de pago acordado; enviar comprobante.
GE-0003772,IA02,Gestor IA02,IA,2026-02,2026-02-17,KB-110019,,Pyme,Tarjeta de crédito,Montevideo,91-180,Llamada,True,78.2,-0.092,ansiedad,4,Sin acuerdo,,,37230.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003773,IA02,Gestor IA02,IA,2026-02,2026-02-19,KB-105692,,Pyme,Tarjeta de crédito,Montevideo,61-90,Llamada,True,84.5,-0.217,frustracion,4,Pago,,2026-02-19,49720.0,49720.0,1,0.0,42049.0,Abonó el total de la deuda.
GE-0003774,IA02,Gestor IA02,IA,2026-02,2026-02-20,KB-103047,,Corporativo,Préstamo personal,Durazno,31-60,Llamada,True,81.9,-0.065,neutro,5,Pago,,2026-02-20,310660.0,310660.0,1,0.0,291413.0,Abonó el total de la deuda.
GE-0003775,IA02,Gestor IA02,IA,2026-02,2026-02-15,KB-101816,,Retail,Préstamo personal,Montevideo,31-60,WhatsApp,True,78.7,0.306,neutro,3,Promesa,2026-02-20,,19220.0,18259.0,2,0.05,9904.0,Arreglo de pago acordado; enviar comprobante.
GE-0003776,IA02,Gestor IA02,IA,2026-02,2026-02-21,KB-110642,,Pyme,Préstamo personal,Rivera,31-60,Llamada,True,86.6,0.746,intencion_pago,3,Pago,,2026-02-21,108220.0,108220.0,1,0.0,75654.0,Abonó el total de la deuda.
GE-0003777,IA02,Gestor IA02,IA,2026-02,2026-02-24,KB-110131,,Retail,Microcrédito,Florida,61-90,WhatsApp,True,81.4,-0.121,ansiedad,4,Promesa,2026-02-28,,20690.0,19656.0,3,0.05,12135.0,Arreglo de pago acordado; enviar comprobante.
GE-0003778,IA02,Gestor IA02,IA,2026-02,2026-02-14,KB-101320,,Retail,Préstamo personal,Montevideo,1-30,WhatsApp,True,86.9,0.14,neutro,4,Promesa,2026-02-19,,27790.0,19453.0,5,0.3,13655.0,Arreglo de pago acordado; enviar comprobante.
GE-0003779,IA02,Gestor IA02,IA,2026-02,2026-02-18,KB-107330,,Pyme,Financiación retail,Montevideo,91-180,WhatsApp,True,79.1,-0.181,ansiedad,2,Fallecido,,,543660.0,0.0,0,0.0,0.0,Titular fallecido; derivar a legales.
GE-0003780,IA02,Gestor IA02,IA,2026-02,2026-02-19,KB-100539,,Retail,Préstamo personal,Artigas,1-30,WhatsApp,True,87.9,0.768,intencion_pago,4,Sin acuerdo,,,84680.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003781,IA02,Gestor IA02,IA,2026-02,2026-02-24,KB-100916,,Retail,Tarjeta de crédito,Salto,180+,Llamada,True,85.9,-0.196,frustracion,4,Promesa,2026-02-28,,18210.0,17300.0,1,0.05,7186.0,Arreglo de pago acordado; enviar comprobante.
GE-0003782,IA02,Gestor IA02,IA,2026-02,2026-02-13,KB-109047,,Pyme,Tarjeta de crédito,Montevideo,31-60,Llamada,True,82.6,0.043,objecion,3,Promesa,2026-02-18,,255560.0,242782.0,2,0.05,150920.0,Arreglo de pago acordado; enviar comprobante.
GE-0003783,IA02,Gestor IA02,IA,2026-02,2026-02-11,KB-104479,,Pyme,Tarjeta de crédito,Cerro Largo,1-30,Llamada,True,80.8,0.549,intencion_pago,4,Promesa,2026-02-16,,118230.0,118230.0,1,0.0,69104.0,Arreglo de pago acordado; enviar comprobante.
GE-0003784,IA02,Gestor IA02,IA,2026-02,2026-02-03,KB-101292,,Pyme,Préstamo personal,Lavalleja,1-30,WhatsApp,True,87.9,-0.007,ansiedad,5,Sin acuerdo,,,135690.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003785,IA02,Gestor IA02,IA,2026-02,2026-02-19,KB-107370,,Retail,Financiación retail,Montevideo,31-60,Llamada,True,80.7,-0.125,ansiedad,4,Pago,,2026-02-19,12640.0,12640.0,1,0.0,12301.0,Abonó el total de la deuda.
GE-0003786,IA02,Gestor IA02,IA,2026-02,2026-02-26,KB-107352,,Retail,Tarjeta de crédito,Montevideo,180+,Llamada,True,84.4,-0.389,dificultad_economica,5,Promesa,2026-02-28,,37040.0,37040.0,2,0.0,21224.0,Arreglo de pago acordado; enviar comprobante.
GE-0003787,IA02,Gestor IA02,IA,2026-02,2026-02-04,KB-104105,,Retail,Préstamo personal,Montevideo,1-30,WhatsApp,True,81.5,0.503,intencion_pago,6,Pago,,2026-02-04,8620.0,8620.0,1,0.0,6841.0,Abonó el total de la deuda.
GE-0003788,IA02,Gestor IA02,IA,2026-02,2026-02-18,KB-103212,,Pyme,Préstamo personal,Montevideo,1-30,WhatsApp,True,81.5,0.652,intencion_pago,3,Pago,,2026-02-18,57180.0,45744.0,1,0.2,54926.0,Abonó el total de la deuda.
GE-0003789,IA02,Gestor IA02,IA,2026-02,2026-02-26,KB-101709,,Retail,Préstamo personal,Montevideo,180+,Llamada,True,86.2,-0.451,enojo,5,Informado,,,49430.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0003790,IA02,Gestor IA02,IA,2026-02,2026-02-04,KB-105828,,Retail,Tarjeta de crédito,Rivera,91-180,Llamada,True,83.4,-0.098,dificultad_economica,6,Sin acuerdo,,,27470.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003791,IA02,Gestor IA02,IA,2026-02,2026-02-18,KB-106944,,Retail,Microcrédito,Río Negro,61-90,Llamada,True,91.6,-0.0,neutro,5,Promesa,2026-02-23,,59000.0,59000.0,2,0.0,28126.0,Arreglo de pago acordado; enviar comprobante.
GE-0003792,IA02,Gestor IA02,IA,2026-02,2026-02-11,KB-110744,,Pyme,Préstamo personal,Montevideo,31-60,Llamada,True,87.0,-0.282,ansiedad,3,Pago,,2026-02-11,339460.0,339460.0,1,0.0,308434.0,Abonó el total de la deuda.
GE-0003793,IA02,Gestor IA02,IA,2026-02,2026-02-24,KB-110042,,Retail,Tarjeta de crédito,Montevideo,31-60,Llamada,True,84.6,0.869,intencion_pago,5,Pago,,2026-02-24,16720.0,11704.0,1,0.3,16055.0,Abonó el total de la deuda.
GE-0003794,IA02,Gestor IA02,IA,2026-02,2026-02-21,KB-106871,,Pyme,Cuenta corriente,Montevideo,61-90,Llamada,True,83.3,-0.481,enojo,3,Pago,,2026-02-21,66290.0,62976.0,1,0.05,58227.0,Abonó el total de la deuda.
GE-0003795,IA02,Gestor IA02,IA,2026-02,2026-02-02,KB-109887,,Retail,Financiación retail,Montevideo,31-60,WhatsApp,True,81.1,0.223,objecion,3,Pago,,2026-02-02,29350.0,29350.0,1,0.0,22997.0,Abonó el total de la deuda.
GE-0003796,IA02,Gestor IA02,IA,2026-02,2026-02-05,KB-111353,,Corporativo,Tarjeta de crédito,Montevideo,91-180,WhatsApp,True,93.6,-0.243,ansiedad,5,Sin acuerdo,,,849010.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003797,IA02,Gestor IA02,IA,2026-02,2026-02-02,KB-103940,,Retail,Tarjeta de crédito,Canelones,61-90,Llamada,True,80.4,0.172,neutro,3,Sin acuerdo,,,34490.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003798,IA02,Gestor IA02,IA,2026-02,2026-02-26,KB-102181,,Retail,Préstamo personal,Montevideo,1-30,Llamada,True,85.5,-0.094,objecion,4,Promesa,2026-02-28,,21000.0,21000.0,3,0.0,10353.0,Arreglo de pago acordado; enviar comprobante.
GE-0003799,IA02,Gestor IA02,IA,2026-02,2026-02-12,KB-110988,,Corporativo,Financiación retail,Maldonado,31-60,WhatsApp,True,81.0,0.403,intencion_pago,4,Promesa,2026-02-17,,176200.0,140960.0,2,0.2,77462.0,Arreglo de pago acordado; enviar comprobante.
GE-0003800,IA02,Gestor IA02,IA,2026-02,2026-02-24,KB-111093,,Retail,Tarjeta de crédito,Soriano,31-60,WhatsApp,True,83.8,0.587,intencion_pago,3,Sin acuerdo,,,60900.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003801,IA02,Gestor IA02,IA,2026-02,2026-02-26,KB-111791,,Retail,Préstamo personal,Canelones,91-180,Llamada,True,84.9,-0.014,objecion,6,Pago,,2026-02-26,95650.0,95650.0,1,0.0,75894.0,Abonó el total de la deuda.
GE-0003802,IA02,Gestor IA02,IA,2026-02,2026-02-03,KB-111337,,Retail,Financiación retail,Cerro Largo,1-30,Llamada,True,81.6,-0.231,frustracion,6,Promesa,2026-02-08,,38380.0,36461.0,2,0.05,16196.0,Arreglo de pago acordado; enviar comprobante.
GE-0003803,IA02,Gestor IA02,IA,2026-02,2026-02-09,KB-101600,,Retail,Préstamo personal,Montevideo,1-30,Llamada,True,88.3,0.008,ansiedad,4,Promesa,2026-02-14,,28980.0,28980.0,3,0.0,9182.0,Arreglo de pago acordado; enviar comprobante.
GE-0003804,IA02,Gestor IA02,IA,2026-02,2026-02-13,KB-111634,,Retail,Financiación retail,Montevideo,31-60,WhatsApp,True,85.4,0.24,neutro,5,Pago,,2026-02-13,4880.0,4880.0,1,0.0,4546.0,Abonó el total de la deuda.
GE-0003805,IA02,Gestor IA02,IA,2026-02,2026-02-10,KB-102797,,Retail,Préstamo personal,Montevideo,91-180,Llamada,True,80.9,-0.293,frustracion,2,Promesa,2026-02-15,,76720.0,72884.0,6,0.05,41042.0,Arreglo de pago acordado; enviar comprobante.
GE-0003806,IA02,Gestor IA02,IA,2026-02,2026-02-26,KB-110271,,Pyme,Préstamo personal,Florida,31-60,Llamada,True,89.3,-0.05,ansiedad,5,Pago,,2026-02-26,143720.0,143720.0,1,0.0,136438.0,Abonó el total de la deuda.
GE-0003807,IA02,Gestor IA02,IA,2026-02,2026-02-10,KB-101988,,Pyme,Microcrédito,Treinta y Tres,1-30,WhatsApp,True,87.0,0.787,intencion_pago,4,Pago,,2026-02-10,116310.0,116310.0,1,0.0,78417.0,Abonó el total de la deuda.
GE-0003808,IA02,Gestor IA02,IA,2026-02,2026-02-05,KB-100219,,Pyme,Cuenta corriente,Paysandú,1-30,WhatsApp,True,84.1,0.64,intencion_pago,6,Pago,,2026-02-05,371800.0,353210.0,1,0.05,281730.0,Abonó el total de la deuda.
GE-0003809,IA02,Gestor IA02,IA,2026-02,2026-02-23,KB-107317,,Retail,Tarjeta de crédito,Paysandú,61-90,WhatsApp,True,81.4,0.159,objecion,6,No contactado,,,43010.0,0.0,0,0.0,0.0,No se logró contacto.
GE-0003810,IA02,Gestor IA02,IA,2026-02,2026-02-12,KB-102016,,Retail,Préstamo personal,Montevideo,61-90,Llamada,True,79.9,0.06,objecion,3,Pago,,2026-02-12,77770.0,77770.0,1,0.0,70499.0,Abonó el total de la deuda.
GE-0003811,IA02,Gestor IA02,IA,2026-02,2026-02-18,KB-106250,,Retail,Microcrédito,Colonia,31-60,Llamada,True,87.5,0.236,neutro,3,Promesa,2026-02-23,,43220.0,34576.0,1,0.2,25193.0,Arreglo de pago acordado; enviar comprobante.
GE-0003812,IA02,Gestor IA02,IA,2026-02,2026-02-17,KB-104314,,Retail,Financiación retail,Canelones,31-60,WhatsApp,True,85.7,0.039,objecion,4,Promesa,2026-02-22,,9380.0,7504.0,1,0.2,2981.0,Arreglo de pago acordado; enviar comprobante.
GE-0003813,IA02,Gestor IA02,IA,2026-02,2026-02-17,KB-101188,,Pyme,Financiación retail,Montevideo,31-60,WhatsApp,True,87.9,0.093,ansiedad,6,Promesa,2026-02-22,,69210.0,62289.0,6,0.1,34687.0,Arreglo de pago acordado; enviar comprobante.
GE-0003814,IA02,Gestor IA02,IA,2026-02,2026-02-24,KB-109372,,Retail,Préstamo personal,Montevideo,1-30,WhatsApp,True,80.8,0.119,neutro,3,Promesa,2026-02-28,,15610.0,15610.0,5,0.0,6727.0,Arreglo de pago acordado; enviar comprobante.
GE-0003815,IA02,Gestor IA02,IA,2026-02,2026-02-21,KB-102023,,Pyme,Préstamo personal,Canelones,31-60,WhatsApp,True,82.2,0.253,neutro,3,Informado,,,265640.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0003816,IA02,Gestor IA02,IA,2026-02,2026-02-13,KB-109568,,Retail,Préstamo personal,Montevideo,61-90,WhatsApp,True,88.7,-0.408,dificultad_economica,3,Pago,,2026-02-13,45970.0,36776.0,1,0.2,43401.0,Abonó el total de la deuda.
GE-0003817,IA02,Gestor IA02,IA,2026-02,2026-02-25,KB-110694,,Retail,Préstamo personal,Montevideo,31-60,Llamada,True,87.3,-0.013,objecion,5,Promesa,2026-02-28,,23860.0,23860.0,6,0.0,12147.0,Arreglo de pago acordado; enviar comprobante.
GE-0003818,IA02,Gestor IA02,IA,2026-02,2026-02-02,KB-111614,,Pyme,Tarjeta de crédito,Paysandú,1-30,WhatsApp,True,82.8,0.603,intencion_pago,4,Sin acuerdo,,,58340.0,0.0,0,0.0,0.0,No aceptó la propuesta; reintentar.
GE-0003819,IA02,Gestor IA02,IA,2026-02,2026-02-04,KB-103975,,Pyme,Tarjeta de crédito,Montevideo,31-60,Llamada,True,82.0,-0.034,ansiedad,5,Promesa,2026-02-09,,146290.0,117032.0,6,0.2,65176.0,Arreglo de pago acordado; enviar comprobante.
GE-0003820,IA02,Gestor IA02,IA,2026-02,2026-02-12,KB-102373,,Retail,Préstamo personal,Canelones,1-30,WhatsApp,True,86.1,0.159,neutro,6,Pago,,2026-02-12,26290.0,26290.0,1,0.0,26102.0,Abonó el total de la deuda.
GE-0003821,IA02,Gestor IA02,IA,2026-02,2026-02-09,KB-102465,,Retail,Préstamo personal,Artigas,31-60,WhatsApp,True,83.8,0.476,intencion_pago,3,Pago,,2026-02-09,48980.0,46531.0,1,0.05,30892.0,Abonó el total de la deuda.
GE-0003822,IA02,Gestor IA02,IA,2026-02,2026-02-16,KB-101209,,Retail,Financiación retail,San José,91-180,Llamada,True,78.9,-0.091,frustracion,4,Informado,,,62070.0,0.0,0,0.0,0.0,Se informó la deuda / se dejó mensaje.
GE-0003823,IA02,Gestor IA02,IA,2026-02,2026-02-17,KB-109525,,Retail,Tarjeta de crédito,Paysandú,1-30,Llamada,True,88.0,-0.049,neutro,3,Pago,,2026-02-17,158460.0,150537.0,1,0.05,154055.0,Abonó el total de la deuda.
GE-0003824,IA02,Gestor IA02,IA,2026-02,2026-02-02,KB-110380,,Retail,Financiación retail,Canelones,31-60,WhatsApp,True,83.3,-0.224,frustracion,4,Promesa,2026-02-07,,17970.0,17970.0,3,0.0,9152.0,Arreglo de pago acordado; enviar comprobante.
