id_deudor,segmento,producto,departamento,monto_deuda,dias_mora,cuotas_atrasadas,antiguedad_cliente_meses,score_buro,ingreso_estimado,pagos_ultimos_12m,promesas_cumplidas,promesas_incumplidas,contactabilidad,gestiones_previas,canal_preferido,pago,tramo_mora
KB-105470,Pyme,Tarjeta de crédito,Montevideo,94940.0,23,1,57,715,68400.0,5,0,1,0.329,3,WhatsApp,1,1-30
KB-105471,Pyme,Préstamo personal,Montevideo,75870.0,211,8,143,334,125800.0,7,4,4,0.231,8,WhatsApp,0,180+
KB-105472,Corporativo,Préstamo personal,Montevideo,854570.0,172,6,159,753,37100.0,2,5,1,0.528,5,WhatsApp,1,91-180
KB-105473,Retail,Financiación retail,Canelones,69650.0,125,4,142,576,57600.0,5,1,1,0.282,3,WhatsApp,0,91-180
KB-105474,Retail,Tarjeta de crédito,Treinta y Tres,40570.0,30,2,1,658,237900.0,7,2,1,0.569,0,WhatsApp,1,1-30
KB-105475,Retail,Préstamo personal,Florida,8900.0,38,2,128,651,70700.0,6,4,0,0.336,3,Llamada,1,31-60
KB-105476,Retail,Financiación retail,Montevideo,16870.0,102,3,121,508,37900.0,5,0,1,0.548,3,WhatsApp,0,91-180
KB-105477,Pyme,Crédito automotor,Canelones,48460.0,45,2,76,755,58700.0,3,2,3,0.776,3,WhatsApp,1,31-60
KB-105478,Pyme,Tarjeta de crédito,Canelones,235730.0,63,2,67,490,44100.0,5,5,2,0.99,4,WhatsApp,0,61-90
KB-105479,Retail,Cuenta corriente,Montevideo,12530.0,89,2,90,289,101200.0,5,1,1,0.33,4,Llamada,0,61-90
KB-105480,Retail,Microcrédito,Montevideo,7890.0,101,3,88,607,29000.0,3,0,3,0.41,6,WhatsApp,0,91-180
KB-105481,Retail,Cuenta corriente,Paysandú,14130.0,44,1,140,526,27200.0,7,5,0,0.487,6,WhatsApp,1,31-60
KB-105482,Retail,Microcrédito,Artigas,63060.0,47,1,80,644,109300.0,5,2,0,0.456,2,WhatsApp,1,31-60
KB-105483,Corporativo,Préstamo personal,Montevideo,298980.0,47,2,87,455,57700.0,3,1,0,0.657,2,WhatsApp,0,31-60
KB-105484,Pyme,Préstamo personal,Paysandú,429640.0,18,1,68,383,43300.0,3,4,1,0.505,2,WhatsApp,0,1-30
KB-105485,Retail,Financiación retail,Treinta y Tres,16560.0,224,7,94,675,91300.0,5,1,2,0.492,2,WhatsApp,0,180+
KB-105486,Retail,Préstamo personal,Rocha,10490.0,107,3,60,380,79000.0,5,3,1,0.519,3,Email,0,91-180
KB-105487,Corporativo,Tarjeta de crédito,Cerro Largo,715970.0,86,2,86,467,111700.0,7,3,2,0.465,3,WhatsApp,0,61-90
KB-105488,Pyme,Cuenta corriente,Montevideo,92480.0,8,1,148,698,20700.0,7,2,0,0.607,2,SMS,1,1-30
KB-105489,Retail,Cuenta corriente,Montevideo,66690.0,110,3,119,729,77800.0,6,4,3,0.685,10,Llamada,1,91-180
KB-105490,Pyme,Crédito automotor,Montevideo,268700.0,54,1,15,507,41400.0,8,5,0,0.758,1,SMS,1,31-60
KB-105491,Pyme,Tarjeta de crédito,Montevideo,120520.0,24,1,67,542,42700.0,9,3,0,0.372,3,Llamada,1,1-30
KB-105492,Retail,Tarjeta de crédito,Treinta y Tres,37640.0,84,2,132,582,76400.0,5,0,1,0.874,4,Llamada,0,61-90
KB-105493,Retail,Crédito automotor,Montevideo,18880.0,85,2,89,753,30400.0,1,1,0,0.73,6,SMS,1,61-90
KB-105494,Pyme,Tarjeta de crédito,Cerro Largo,86060.0,86,3,68,512,40000.0,8,5,1,0.723,4,Llamada,1,61-90
KB-105495,Retail,Préstamo personal,Canelones,7610.0,63,2,91,484,48500.0,8,4,0,0.547,2,WhatsApp,0,61-90
KB-105496,Retail,Tarjeta de crédito,Canelones,19440.0,116,4,167,557,16500.0,7,1,1,0.773,1,WhatsApp,1,91-180
KB-105497,Pyme,Tarjeta de crédito,Montevideo,39120.0,156,5,18,588,71600.0,2,5,1,0.72,7,Email,0,91-180
KB-105498,Retail,Tarjeta de crédito,Canelones,24630.0,74,2,178,562,27600.0,3,2,2,0.496,4,Email,0,61-90
KB-105499,Retail,Tarjeta de crédito,Canelones,41230.0,18,1,68,727,20300.0,10,3,2,0.645,2,Llamada,1,1-30
KB-105500,Retail,Crédito automotor,Montevideo,26130.0,32,2,75,602,61800.0,12,1,2,0.447,5,SMS,1,31-60
KB-105501,Corporativo,Préstamo personal,Montevideo,354750.0,73,2,112,454,58800.0,2,4,2,0.747,6,Llamada,1,61-90
KB-105502,Pyme,Tarjeta de crédito,Cerro Largo,49170.0,9,1,140,356,17800.0,6,5,0,0.533,4,WhatsApp,0,1-30
KB-105503,Retail,Tarjeta de crédito,Montevideo,22590.0,33,2,15,683,43900.0,4,1,1,0.865,8,SMS,1,31-60
KB-105504,Pyme,Tarjeta de crédito,Canelones,87090.0,188,7,170,648,25500.0,2,4,2,0.29,4,WhatsApp,1,180+
KB-105505,Retail,Tarjeta de crédito,San José,23220.0,25,1,11,320,28100.0,6,2,1,0.54,3,WhatsApp,0,1-30
KB-105506,Retail,Tarjeta de crédito,Montevideo,13380.0,10,1,125,580,106700.0,5,4,0,0.628,4,Llamada,1,1-30
KB-105507,Pyme,Préstamo personal,Montevideo,88590.0,38,1,133,462,32200.0,6,2,1,0.375,2,WhatsApp,1,31-60
KB-105508,Corporativo,Tarjeta de crédito,Montevideo,310750.0,11,1,163,582,73000.0,8,2,1,0.369,2,WhatsApp,1,1-30
KB-105509,Pyme,Tarjeta de crédito,Montevideo,75120.0,109,4,24,507,50100.0,5,1,1,0.46,5,Llamada,0,91-180
KB-105510,Retail,Microcrédito,Salto,14510.0,5,1,39,663,26200.0,5,2,1,0.679,3,WhatsApp,1,1-30
KB-105511,Retail,Crédito automotor,Montevideo,11810.0,30,1,163,490,39600.0,4,5,1,0.373,1,WhatsApp,1,1-30
KB-105512,Corporativo,Préstamo personal,Montevideo,817020.0,243,8,177,757,19900.0,3,0,5,0.417,4,Email,0,180+
KB-105513,Retail,Préstamo personal,Durazno,27730.0,14,1,125,694,38200.0,6,5,3,0.713,3,Llamada,1,1-30
KB-105514,Pyme,Financiación retail,Montevideo,127360.0,42,2,175,651,40300.0,2,4,2,0.589,2,SMS,0,31-60
KB-105515,Retail,Préstamo personal,Montevideo,57190.0,90,3,19,648,51800.0,8,4,2,0.764,4,Email,1,61-90
KB-105516,Retail,Cuenta corriente,Cerro Largo,23200.0,168,6,124,462,47200.0,6,3,3,0.4,2,WhatsApp,0,91-180
KB-105517,Pyme,Financiación retail,Montevideo,230370.0,106,4,31,365,37700.0,5,2,5,0.646,8,Email,0,91-180
KB-105518,Corporativo,Tarjeta de crédito,Tacuarembó,251610.0,21,1,135,552,51600.0,6,0,0,0.86,3,SMS,1,1-30
KB-105519,Corporativo,Microcrédito,Canelones,445670.0,76,2,171,637,37500.0,5,5,2,0.02,3,SMS,1,61-90
KB-105520,Retail,Préstamo personal,Canelones,35390.0,23,1,56,599,65100.0,4,0,2,0.765,5,WhatsApp,0,1-30
KB-105521,Retail,Financiación retail,Río Negro,55800.0,86,3,56,437,136500.0,8,5,3,0.677,5,SMS,1,61-90
KB-105522,Pyme,Préstamo personal,Montevideo,91120.0,36,2,43,662,67900.0,4,1,2,0.559,6,Llamada,1,31-60
KB-105523,Retail,Préstamo personal,Montevideo,13950.0,16,1,159,510,77200.0,5,1,1,0.719,1,WhatsApp,0,1-30
KB-105524,Pyme,Microcrédito,Montevideo,59330.0,19,1,142,632,59600.0,4,2,1,0.838,3,Llamada,1,1-30
KB-105525,Retail,Microcrédito,Colonia,36540.0,97,3,68,739,21300.0,4,2,1,0.277,6,Email,0,91-180
KB-105526,Retail,Préstamo personal,Montevideo,22610.0,33,2,106,473,75500.0,9,3,1,0.801,5,Llamada,1,31-60
KB-105527,Retail,Cuenta corriente,Montevideo,20090.0,76,2,172,653,52300.0,10,0,3,0.485,3,Llamada,1,61-90
KB-105528,Retail,Préstamo personal,Montevideo,30150.0,31,1,171,471,49900.0,5,4,3,0.661,4,Llamada,1,31-60
KB-105529,Retail,Financiación retail,Montevideo,52940.0,13,1,142,612,32600.0,10,3,1,0.647,7,WhatsApp,1,1-30
KB-105530,Corporativo,Cuenta corriente,Montevideo,784180.0,237,8,135,467,62700.0,3,0,1,0.278,8,WhatsApp,0,180+
KB-105531,Corporativo,Tarjeta de crédito,Montevideo,1353930.0,126,5,9,600,95000.0,9,5,0,0.627,3,WhatsApp,1,91-180
KB-105532,Retail,Préstamo personal,Paysandú,33880.0,419,13,55,672,64500.0,2,0,6,0.258,8,Email,0,180+
KB-105533,Retail,Préstamo personal,Canelones,34060.0,161,5,107,520,46900.0,7,0,1,0.388,7,WhatsApp,0,91-180
KB-105534,Retail,Microcrédito,Soriano,20050.0,44,2,126,613,92800.0,6,1,0,0.476,3,Llamada,1,31-60
KB-105535,Corporativo,Préstamo personal,Florida,4534340.0,64,2,65,584,101000.0,6,2,0,0.454,5,WhatsApp,1,61-90
KB-105536,Retail,Préstamo personal,Montevideo,25110.0,18,1,51,693,21800.0,5,4,0,0.4,4,WhatsApp,1,1-30
KB-105537,Pyme,Crédito automotor,Soriano,102600.0,157,6,122,535,39300.0,2,2,5,0.411,3,WhatsApp,0,91-180
KB-105538,Pyme,Financiación retail,Paysandú,124570.0,33,1,102,608,54300.0,3,0,1,0.353,7,WhatsApp,1,31-60
KB-105539,Retail,Crédito automotor,Montevideo,46910.0,32,2,28,538,40800.0,3,0,1,0.606,4,Email,0,31-60
KB-105540,Retail,Préstamo personal,Montevideo,27810.0,62,2,79,448,42000.0,3,0,2,0.517,2,WhatsApp,1,61-90
KB-105541,Retail,Cuenta corriente,Artigas,11260.0,105,3,3,528,37900.0,1,4,4,0.544,6,SMS,0,91-180
KB-105542,Pyme,Cuenta corriente,Montevideo,51640.0,48,2,54,365,87900.0,8,1,1,0.394,5,Llamada,0,31-60
KB-105543,Corporativo,Tarjeta de crédito,Salto,811100.0,104,3,133,457,39200.0,9,4,2,0.697,6,Email,0,91-180
KB-105544,Retail,Tarjeta de crédito,Montevideo,6330.0,72,3,19,426,108400.0,6,0,2,0.476,5,WhatsApp,0,61-90
KB-105545,Pyme,Préstamo personal,Montevideo,284580.0,129,5,143,436,67700.0,8,4,2,0.505,6,WhatsApp,0,91-180
KB-105546,Retail,Financiación retail,Maldonado,13310.0,147,4,32,630,56600.0,8,4,3,0.584,7,Email,0,91-180
KB-105547,Pyme,Financiación retail,Artigas,150210.0,26,1,71,609,26500.0,4,5,0,0.471,1,Llamada,1,1-30
KB-105548,Retail,Tarjeta de crédito,Canelones,12870.0,34,2,119,557,37500.0,4,0,1,0.325,5,WhatsApp,0,31-60
KB-105549,Retail,Préstamo personal,Salto,20670.0,49,1,54,448,90600.0,7,0,0,0.538,6,SMS,0,31-60
KB-105550,Retail,Préstamo personal,Montevideo,18930.0,59,1,141,549,90900.0,6,5,2,0.456,4,Llamada,1,31-60
KB-105551,Retail,Tarjeta de crédito,Maldonado,17810.0,45,2,5,502,93400.0,10,2,1,0.472,3,Email,0,31-60
KB-105552,Retail,Crédito automotor,Montevideo,23880.0,88,2,125,522,37500.0,5,3,5,0.505,7,WhatsApp,0,61-90
KB-105553,Retail,Tarjeta de crédito,Montevideo,101480.0,66,2,48,338,76800.0,7,3,0,0.614,4,Email,0,61-90
KB-105554,Pyme,Crédito automotor,Montevideo,81330.0,62,2,51,324,31700.0,6,0,1,0.552,4,SMS,0,61-90
KB-105555,Retail,Tarjeta de crédito,Tacuarembó,11450.0,41,1,49,663,40400.0,8,0,2,0.546,1,Llamada,1,31-60
KB-105556,Retail,Cuenta corriente,Montevideo,13290.0,111,4,58,396,108400.0,8,1,2,0.587,6,Llamada,0,91-180
KB-105557,Retail,Tarjeta de crédito,Canelones,12310.0,27,1,122,512,25900.0,9,4,2,0.575,5,Llamada,1,1-30
KB-105558,Retail,Tarjeta de crédito,Canelones,13700.0,132,4,154,622,16500.0,1,2,1,0.344,3,WhatsApp,0,91-180
KB-105559,Retail,Microcrédito,Montevideo,11270.0,68,2,89,539,43100.0,5,1,0,0.742,6,Llamada,0,61-90
KB-105560,Pyme,Préstamo personal,Canelones,58410.0,71,2,79,434,63000.0,8,0,2,0.486,7,WhatsApp,0,61-90
KB-105561,Retail,Préstamo personal,Maldonado,17330.0,11,1,15,527,55800.0,8,5,2,0.961,4,WhatsApp,1,1-30
KB-105562,Retail,Tarjeta de crédito,Salto,20020.0,58,1,48,512,23500.0,3,2,2,0.493,6,SMS,1,31-60
KB-105563,Pyme,Financiación retail,Canelones,51120.0,40,2,118,593,102500.0,6,4,1,0.714,4,Llamada,1,31-60
KB-105564,Retail,Financiación retail,Maldonado,50950.0,20,1,100,783,82600.0,6,0,3,0.499,3,Llamada,0,1-30
KB-105565,Pyme,Cuenta corriente,Montevideo,112800.0,33,2,68,614,76200.0,3,3,0,0.397,5,WhatsApp,1,31-60
KB-105566,Retail,Financiación retail,Colonia,27150.0,251,8,123,553,83100.0,2,4,2,0.121,6,WhatsApp,0,180+
KB-105567,Retail,Tarjeta de crédito,Montevideo,19990.0,25,1,163,571,19600.0,5,3,1,0.817,5,WhatsApp,1,1-30
KB-105568,Pyme,Financiación retail,Montevideo,152680.0,16,1,4,797,37400.0,7,1,1,0.635,1,WhatsApp,1,1-30
KB-105569,Corporativo,Préstamo personal,Artigas,262390.0,60,3,35,567,60000.0,4,5,2,0.557,4,Llamada,0,31-60
KB-105570,Corporativo,Cuenta corriente,San José,1437590.0,104,4,112,776,31500.0,5,0,2,0.63,6,SMS,1,91-180
KB-105571,Corporativo,Préstamo personal,Canelones,172460.0,115,3,4,423,72700.0,4,0,2,0.264,12,WhatsApp,0,91-180
KB-105572,Retail,Financiación retail,Maldonado,8990.0,288,10,110,691,71900.0,2,1,1,0.658,9,WhatsApp,0,180+
KB-105573,Corporativo,Préstamo personal,Montevideo,673630.0,39,2,39,349,64800.0,5,3,0,0.546,3,Email,0,31-60
KB-105574,Pyme,Microcrédito,Paysandú,254070.0,6,1,34,613,61800.0,8,1,2,0.706,2,WhatsApp,1,1-30
KB-105575,Retail,Préstamo personal,Canelones,21570.0,88,3,80,535,17300.0,4,5,3,0.482,7,WhatsApp,0,61-90
KB-105576,Retail,Tarjeta de crédito,San José,22570.0,115,4,44,634,23000.0,4,5,0,0.497,5,WhatsApp,1,91-180
KB-105577,Retail,Cuenta corriente,Florida,24080.0,28,1,164,597,81900.0,12,0,0,0.99,3,Llamada,1,1-30
KB-105578,Corporativo,Préstamo personal,Canelones,279540.0,100,3,11,572,65900.0,7,3,3,0.729,0,WhatsApp,0,91-180
KB-105579,Retail,Microcrédito,Montevideo,21950.0,103,3,140,593,35000.0,5,0,2,0.314,7,WhatsApp,1,91-180
KB-105580,Retail,Tarjeta de crédito,Artigas,5550.0,22,1,84,385,45300.0,5,3,1,0.591,3,SMS,1,1-30
KB-105581,Pyme,Tarjeta de crédito,Maldonado,46480.0,30,1,99,688,73000.0,6,1,0,0.315,4,WhatsApp,1,1-30
KB-105582,Retail,Cuenta corriente,Lavalleja,19070.0,135,5,178,537,17700.0,5,1,3,0.494,9,Llamada,0,91-180
KB-105583,Pyme,Cuenta corriente,San José,65830.0,81,2,162,598,58100.0,4,0,1,0.59,5,Llamada,0,61-90
KB-105584,Retail,Tarjeta de crédito,Canelones,39000.0,6,1,97,558,62900.0,4,5,0,0.358,5,Email,0,1-30
KB-105585,Retail,Tarjeta de crédito,San José,12960.0,60,2,47,287,30900.0,8,1,1,0.482,4,WhatsApp,0,31-60
KB-105586,Pyme,Cuenta corriente,Salto,213970.0,151,5,131,523,62400.0,6,5,2,0.461,6,WhatsApp,0,91-180
KB-105587,Retail,Préstamo personal,Montevideo,21450.0,78,2,113,421,45200.0,3,4,0,0.149,3,Llamada,1,61-90
KB-105588,Retail,Préstamo personal,Canelones,26800.0,178,6,58,250,46000.0,7,4,1,0.571,4,SMS,0,91-180
KB-105589,Retail,Cuenta corriente,Montevideo,21050.0,68,2,105,337,62400.0,9,3,3,0.435,4,Llamada,0,61-90
KB-105590,Retail,Préstamo personal,Montevideo,13610.0,65,3,133,481,40900.0,3,0,1,0.237,5,WhatsApp,0,61-90
KB-105591,Pyme,Cuenta corriente,Montevideo,236600.0,83,3,138,672,44200.0,5,1,2,0.634,4,WhatsApp,0,61-90
KB-105592,Retail,Tarjeta de crédito,Canelones,9130.0,28,1,140,334,45400.0,7,3,4,0.349,5,SMS,0,1-30
KB-105593,Retail,Cuenta corriente,San José,16990.0,160,6,144,707,43400.0,4,4,4,0.399,9,Llamada,1,91-180
KB-105594,Retail,Tarjeta de crédito,Montevideo,17520.0,78,3,64,562,53100.0,3,5,1,0.483,4,WhatsApp,1,61-90
KB-105595,Corporativo,Cuenta corriente,Maldonado,504630.0,15,1,134,482,39500.0,7,5,0,0.402,6,Email,1,1-30
KB-105596,Retail,Tarjeta de crédito,Paysandú,19100.0,342,12,67,506,26100.0,9,5,2,0.465,7,Email,0,180+
KB-105597,Retail,Préstamo personal,Montevideo,77550.0,12,1,119,738,162200.0,3,2,0,0.264,5,Llamada,1,1-30
KB-105598,Retail,Tarjeta de crédito,Montevideo,26250.0,28,1,154,521,59200.0,5,4,1,0.48,6,Llamada,1,1-30
KB-105599,Corporativo,Préstamo personal,Tacuarembó,652750.0,94,4,42,612,31200.0,5,3,0,0.573,2,WhatsApp,0,91-180
KB-105600,Corporativo,Tarjeta de crédito,Montevideo,302720.0,11,1,19,410,81100.0,11,4,1,0.251,2,Llamada,1,1-30
KB-105601,Retail,Préstamo personal,Florida,12640.0,118,4,15,561,62500.0,7,0,3,0.519,6,Llamada,1,91-180
KB-105602,Corporativo,Crédito automotor,Montevideo,286390.0,72,3,69,516,12400.0,4,3,1,0.567,5,SMS,1,61-90
KB-105603,Retail,Préstamo personal,Canelones,29990.0,133,4,145,725,46800.0,4,3,0,0.99,7,Llamada,1,91-180
KB-105604,Retail,Préstamo personal,Paysandú,31620.0,245,8,118,618,35100.0,4,3,2,0.558,4,WhatsApp,0,180+
KB-105605,Corporativo,Tarjeta de crédito,Rivera,245720.0,113,3,83,667,46000.0,6,5,0,0.783,4,Llamada,1,91-180
KB-105606,Pyme,Cuenta corriente,Montevideo,75960.0,94,4,145,463,15400.0,12,1,2,0.383,8,WhatsApp,1,91-180
KB-105607,Pyme,Tarjeta de crédito,Montevideo,96070.0,97,4,87,706,16900.0,3,1,5,0.627,3,Llamada,0,91-180
KB-105608,Pyme,Préstamo personal,Tacuarembó,42400.0,64,3,167,467,72200.0,3,4,1,0.444,2,Llamada,1,61-90
KB-105609,Pyme,Préstamo personal,Treinta y Tres,96290.0,81,3,14,606,62000.0,9,4,1,0.107,6,SMS,1,61-90
KB-105610,Pyme,Financiación retail,Montevideo,153220.0,12,1,111,538,50900.0,5,3,1,0.545,2,WhatsApp,1,1-30
KB-105611,Retail,Tarjeta de crédito,Montevideo,57140.0,59,2,113,547,37800.0,10,2,2,0.482,10,WhatsApp,1,31-60
KB-105612,Retail,Préstamo personal,San José,42490.0,11,1,143,666,42300.0,3,4,1,0.847,4,WhatsApp,1,1-30
KB-105613,Pyme,Préstamo personal,Rivera,46920.0,32,2,119,572,28100.0,12,4,0,0.326,4,SMS,1,31-60
KB-105614,Retail,Cuenta corriente,Río Negro,27370.0,30,2,132,517,55900.0,12,4,1,0.666,2,WhatsApp,1,1-30
KB-105615,Retail,Microcrédito,Montevideo,20590.0,10,1,137,404,36500.0,7,0,1,0.02,2,Llamada,0,1-30
KB-105616,Retail,Tarjeta de crédito,San José,46310.0,17,1,156,374,60400.0,10,1,0,0.983,3,Email,1,1-30
KB-105617,Retail,Préstamo personal,Canelones,22490.0,57,1,62,381,34700.0,7,2,0,0.409,4,WhatsApp,0,31-60
KB-105618,Pyme,Tarjeta de crédito,Canelones,37280.0,102,4,90,668,97900.0,9,5,0,0.408,6,WhatsApp,1,91-180
KB-105619,Pyme,Préstamo personal,Montevideo,79610.0,10,1,149,501,52000.0,3,1,0,0.565,6,SMS,0,1-30
KB-105620,Corporativo,Cuenta corriente,Canelones,5336530.0,23,1,37,727,37900.0,2,5,2,0.567,0,Llamada,1,1-30
KB-105621,Retail,Crédito automotor,Canelones,26050.0,9,1,122,436,73900.0,3,4,0,0.423,5,Llamada,1,1-30
KB-105622,Retail,Financiación retail,Paysandú,23320.0,27,1,78,512,61000.0,1,5,1,0.471,5,WhatsApp,1,1-30
KB-105623,Pyme,Financiación retail,Canelones,336550.0,11,1,4,721,33000.0,6,5,1,0.78,1,WhatsApp,1,1-30
KB-105624,Retail,Tarjeta de crédito,Canelones,15010.0,125,5,51,373,75400.0,1,1,0,0.466,6,Llamada,0,91-180
KB-105625,Retail,Préstamo personal,Montevideo,12910.0,28,1,146,652,55300.0,8,1,1,0.531,4,WhatsApp,1,1-30
KB-105626,Retail,Crédito automotor,Salto,23840.0,144,5,101,578,53300.0,11,0,0,0.328,12,Email,0,91-180
KB-105627,Retail,Cuenta corriente,Canelones,32940.0,33,1,62,539,19700.0,6,5,1,0.835,4,Llamada,1,31-60
KB-105628,Retail,Financiación retail,Rocha,69490.0,108,3,68,492,35500.0,6,0,3,0.378,3,Llamada,0,91-180
KB-105629,Pyme,Tarjeta de crédito,Montevideo,326300.0,32,1,17,621,63900.0,2,2,0,0.66,3,WhatsApp,1,31-60
KB-105630,Retail,Préstamo personal,Montevideo,45170.0,85,2,144,426,32900.0,6,1,3,0.459,5,WhatsApp,1,61-90
KB-105631,Retail,Microcrédito,Artigas,58740.0,9,1,31,856,70900.0,9,1,0,0.615,3,SMS,1,1-30
KB-105632,Pyme,Préstamo personal,Montevideo,79020.0,21,1,79,616,13200.0,5,5,2,0.753,4,Llamada,1,1-30
KB-105633,Corporativo,Tarjeta de crédito,Montevideo,88240.0,64,2,144,503,46500.0,7,3,3,0.464,10,Email,1,61-90
KB-105634,Retail,Préstamo personal,Canelones,10930.0,17,1,96,524,96500.0,5,2,3,0.558,6,WhatsApp,0,1-30
KB-105635,Pyme,Microcrédito,Montevideo,142160.0,59,2,143,429,72400.0,2,5,2,0.585,5,Email,1,31-60
KB-105636,Retail,Tarjeta de crédito,Montevideo,26270.0,27,1,82,665,56300.0,6,1,3,0.741,3,SMS,1,1-30
KB-105637,Pyme,Tarjeta de crédito,Montevideo,234360.0,47,2,109,609,26100.0,7,4,1,0.344,1,Email,0,31-60
KB-105638,Pyme,Tarjeta de crédito,Montevideo,416900.0,124,4,130,506,30900.0,5,1,1,0.529,7,WhatsApp,0,91-180
KB-105639,Retail,Préstamo personal,Florida,36960.0,274,9,112,571,94000.0,2,3,3,0.333,8,Llamada,0,180+
KB-105640,Retail,Tarjeta de crédito,Montevideo,25530.0,10,1,129,486,112400.0,6,4,1,0.489,4,SMS,1,1-30
KB-105641,Retail,Cuenta corriente,Montevideo,52480.0,79,2,100,742,79100.0,5,1,3,0.456,4,WhatsApp,1,61-90
KB-105642,Retail,Microcrédito,Colonia,20220.0,148,5,108,556,30200.0,7,0,3,0.523,9,Llamada,0,91-180
KB-105643,Pyme,Préstamo personal,Maldonado,239520.0,85,2,19,786,14600.0,12,5,2,0.764,4,WhatsApp,1,61-90
KB-105644,Retail,Tarjeta de crédito,Maldonado,126660.0,63,2,119,342,48600.0,5,1,0,0.468,8,SMS,0,61-90
KB-105645,Retail,Tarjeta de crédito,Montevideo,26650.0,234,7,151,474,38200.0,7,0,1,0.471,4,Email,0,180+
KB-105646,Retail,Tarjeta de crédito,Tacuarembó,19190.0,54,2,12,562,27800.0,7,5,1,0.381,6,WhatsApp,1,31-60
KB-105647,Retail,Préstamo personal,Canelones,30780.0,37,2,166,670,34400.0,3,5,1,0.784,6,WhatsApp,1,31-60
KB-105648,Corporativo,Préstamo personal,Colonia,703000.0,83,3,16,578,47100.0,4,2,1,0.287,3,Llamada,0,61-90
KB-105649,Pyme,Financiación retail,Montevideo,95030.0,52,2,1,397,18700.0,7,5,0,0.301,6,WhatsApp,0,31-60
KB-105650,Pyme,Cuenta corriente,Florida,349620.0,48,1,16,572,66800.0,9,1,1,0.23,0,Llamada,1,31-60
KB-105651,Retail,Tarjeta de crédito,Montevideo,33530.0,43,1,96,667,29100.0,7,2,1,0.67,2,WhatsApp,1,31-60
KB-105652,Retail,Financiación retail,Montevideo,15120.0,190,7,2,635,68600.0,1,1,3,0.525,4,Llamada,1,180+
KB-105653,Pyme,Préstamo personal,Canelones,56110.0,18,1,166,558,13300.0,3,1,2,0.465,3,WhatsApp,1,1-30
KB-105654,Retail,Financiación retail,Montevideo,43050.0,14,1,147,501,34000.0,3,0,0,0.563,4,WhatsApp,1,1-30
KB-105655,Pyme,Tarjeta de crédito,Canelones,139640.0,66,3,142,642,33700.0,3,2,1,0.539,6,WhatsApp,1,61-90
KB-105656,Retail,Tarjeta de crédito,Montevideo,15480.0,143,5,133,526,62900.0,7,4,2,0.733,3,WhatsApp,0,91-180
KB-105657,Pyme,Microcrédito,Montevideo,42150.0,6,1,62,449,55700.0,6,5,0,0.776,1,WhatsApp,1,1-30
KB-105658,Retail,Tarjeta de crédito,Tacuarembó,52530.0,41,1,101,368,49900.0,6,1,1,0.462,6,SMS,0,31-60
KB-105659,Pyme,Microcrédito,Montevideo,211870.0,13,1,38,756,47800.0,6,5,3,0.787,3,Email,1,1-30
KB-105660,Retail,Tarjeta de crédito,Montevideo,75070.0,20,1,107,479,42300.0,2,5,1,0.4,3,Email,0,1-30
KB-105661,Pyme,Crédito automotor,Paysandú,43230.0,18,1,88,411,49700.0,7,1,2,0.568,3,Llamada,0,1-30
KB-105662,Retail,Cuenta corriente,Montevideo,45080.0,100,3,9,610,107500.0,3,2,2,0.826,6,Llamada,1,91-180
KB-105663,Retail,Préstamo personal,Canelones,45650.0,220,8,41,699,76700.0,6,3,1,0.427,9,WhatsApp,1,180+
KB-105664,Retail,Cuenta corriente,Canelones,22270.0,260,8,71,282,60400.0,8,1,1,0.641,6,WhatsApp,0,180+
KB-105665,Retail,Tarjeta de crédito,Montevideo,46590.0,27,1,149,327,47700.0,9,0,1,0.394,1,SMS,0,1-30
KB-105666,Retail,Préstamo personal,Montevideo,33760.0,36,2,155,602,72900.0,7,0,1,0.438,4,SMS,1,31-60
KB-105667,Retail,Tarjeta de crédito,Montevideo,131430.0,31,2,47,621,53500.0,7,2,1,0.775,5,WhatsApp,1,31-60
KB-105668,Pyme,Tarjeta de crédito,Durazno,82960.0,85,3,4,805,33000.0,8,3,3,0.226,6,Llamada,1,61-90
KB-105669,Retail,Microcrédito,Canelones,34270.0,111,4,175,585,41400.0,3,4,2,0.574,2,Llamada,1,91-180
KB-105670,Retail,Tarjeta de crédito,Montevideo,13080.0,91,3,142,489,78400.0,7,3,1,0.37,3,Llamada,1,91-180
KB-105671,Pyme,Tarjeta de crédito,Rocha,117610.0,29,1,172,645,80300.0,5,2,0,0.561,6,SMS,1,1-30
KB-105672,Retail,Préstamo personal,Montevideo,69130.0,117,3,14,704,43500.0,5,5,2,0.607,5,Email,0,91-180
KB-105673,Retail,Crédito automotor,Río Negro,10280.0,3,1,178,527,72300.0,2,5,0,0.473,2,Llamada,1,1-30
KB-105674,Retail,Crédito automotor,Canelones,15260.0,18,1,165,555,17900.0,4,2,0,0.427,3,WhatsApp,0,1-30
KB-105675,Pyme,Préstamo personal,Montevideo,115860.0,147,5,144,621,29300.0,11,1,5,0.577,6,WhatsApp,0,91-180
KB-105676,Retail,Tarjeta de crédito,Canelones,39180.0,102,3,22,540,27700.0,6,0,3,0.314,6,WhatsApp,0,91-180
KB-105677,Retail,Préstamo personal,Salto,72970.0,185,7,157,593,119600.0,7,4,4,0.292,7,WhatsApp,0,180+
